28 10.6
28 9.63
28 11.2
28 10.8
28 11.5
28 10.1
28 10.6
28 8.67
29 12.4
29 11.5
29 9.2
29 11.7
29 11.2
29 10.8
29 10.6
29 10.3
29 8.43
29 8.43
30 11.5
30 11.9
30 11
30 11.2
30 11
30 11.5
30 9.95
30 11.5
30 11.7
30 10.8
31 12.1
31 11
31 8.43
31 10.6
31 11.2
31 10.8
31 12.6
31 11.2
31 11.2
31 11.2
32 11.7
32 10.3
32 10.3
32 11.2
32 11.5
32 8.93
32 9.79
32 10.1
32 11.2
32 11
33 10.6
33 11.2
33 9.95
33 11
33 11.2
33 11.2
33 11.7
33 10.6
33 8.32
33 10.1
34 9.48
34 12.1
34 11.7
34 10.8
34 11
34 11
34 11.5
34 11.2
34 12.1
34 11
35 7.78
35 11.2
35 10.3
35 8.67
35 12.1
35 10.5
35 11.2
35 11.7
35 11
35 11.2
36 11.9
36 11.2
36 10.1
36 11.2
36 10.5
36 11
36 10.6
36 11.2
36 10.6
36 12.4
37 12.1
37 9.95
37 12.6
37 11.2
37 11.2
37 10.8
37 10.5
37 11.2
37 11.7
37 11.5
38 11.5
38 11.9
38 8.09
38 11.9
38 11.2
38 12.1
38 12.4
38 10.5
38 12.1
38 11.9
39 12.4
39 11.7
39 11.7
39 11.2
39 9.48
39 12.6
39 9.95
39 11.9
39 11.5
39 12.4
40 11.2
40 11.2
40 11.7
40 11.2
40 11.5
40 11.9
40 12.4
40 11.9
40 11.9
40 10.5
41 10.5
41 8.09
41 11
41 11.5
41 12.4
41 11.5
41 11.7
41 11.2
41 12.1
41 8.2
42 11.5
42 12.1
42 11.9
42 8.8
42 10.1
42 12.1
42 12.4
42 10.5
42 11.9
42 11.2
43 8.43
43 11.5
43 11.9
43 11.7
43 10.6
43 11.5
43 11.5
43 10.6
43 10.1
43 12.1
44 11.5
44 11.9
44 13.2
44 11.7
44 11.9
44 11.5
44 11.7
44 11.5
44 12.1
44 11.9
45 11
45 11.5
45 12.4
45 7.68
45 10.5
45 9.2
45 11.5
45 10.6
45 11.5
45 11.5
46 12.1
46 11.5
46 12.1
46 12.4
46 11
46 9.34
46 12.1
46 11.5
46 12.6
46 9.63
47 11.5
47 12.4
47 12.6
47 10.1
47 12.1
47 12.9
47 11
47 11
47 11.9
47 11
48 12.1
48 6.39
48 12.9
48 11.7
48 11.7
48 12.1
48 12.4
48 12.4
48 13.2
48 13.2
